"hcode1","hos_hcode","zone_hcode","hmain2","hos_hmain","prov_hcode","prov_hmain","prov2","zone_hmain2","chcode","cathmain","ampr_main_nb","ampr_nb","amprhcode","tumbon_main_nb","tumbon_nb","tumbon","hos_nb"
"13682",ศูนย์บริการสาธารณสุข37 ประสงค์ -สุดสาคร,"13","11595",นวมินทร์  โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103401","10100100","10","34",เขตสวนหลวง,"01","01",สวนหลวง,8
"13682",ศูนย์บริการสาธารณสุข37 ประสงค์ -สุดสาคร,"13","11703",รพ.ทั่วไปขนาดใหญ่แพทย์ปัญญา,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103401","10340100","34","34",เขตสวนหลวง,"01","01",สวนหลวง,63
"13682",ศูนย์บริการสาธารณสุข37 ประสงค์ -สุดสาคร,"13","13666",ศูนย์บริการสาธารณสุข21 วัดธาตุทอง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103401","10390300","39","34",เขตสวนหลวง,"03","01",สวนหลวง,1
"13682",ศูนย์บริการสาธารณสุข37 ประสงค์ -สุดสาคร,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103401","10320100","32","34",เขตสวนหลวง,"01","01",สวนหลวง,942
"13684",ศูนย์บริการสาธารณสุข39 ราษฎร์บูรณะ,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102401","10370100","37","24",เขตราษฎร์บูรณะ,"01","01",ราษฎร์บูรณะ,2
"13684",ศูนย์บริการสาธารณสุข39 ราษฎร์บูรณะ,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102401","10310100","31","24",เขตราษฎร์บูรณะ,"01","01",ราษฎร์บูรณะ,490
"13684",ศูนย์บริการสาธารณสุข39 ราษฎร์บูรณะ,"13","11667",รพ.ไอเอ็มเอช ธนบุรี โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102401","10240204","24","24",เขตราษฎร์บูรณะ,"02","01",ราษฎร์บูรณะ,84
"13685",ศูนย์บริการสาธารณสุข40  บางแค,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104004","10180200","18","40",เขตบางแค,"02","04",หลักสอง,2335
"13685",ศูนย์บริการสาธารณสุข40  บางแค,"13","11540",รพ.หลวงพ่อทวีศักดิ์ ชุตินฺธโร อุทิศ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104004","10230200","23","40",เขตบางแค,"02","04",หลักสอง,2
"13686",ศูนย์บริการสาธารณสุข41 คลองเตย,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103301","10370100","37","33",เขตคลองเตย,"01","01",คลองเตย,1
"13686",ศูนย์บริการสาธารณสุข41 คลองเตย,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103301","10310100","31","33",เขตคลองเตย,"01","01",คลองเตย,666
"13686",ศูนย์บริการสาธารณสุข41 คลองเตย,"13","11667",รพ.ไอเอ็มเอช ธนบุรี โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103301","10240204","24","33",เขตคลองเตย,"02","01",คลองเตย,4
"13686",ศูนย์บริการสาธารณสุข41 คลองเตย,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103301","10070300","07","33",เขตคลองเตย,"03","01",คลองเตย,16
"13686",ศูนย์บริการสาธารณสุข41 คลองเตย,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103301","10320100","32","33",เขตคลองเตย,"01","01",คลองเตย,1
"13687",ศูนย์บริการสาธารณสุข42 ถนอม ทองสิมา,"13","11478",รพ.สมเด็จพระปิ่นเกล้า,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102107","10150400","15","21",เขตบางขุนเทียน,"04","07",แสมดำ,5
"13687",ศูนย์บริการสาธารณสุข42 ถนอม ทองสิมา,"13","11482",รพ.ภูมิพลอดุลยเดช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102107","10420300","42","21",เขตบางขุนเทียน,"03","07",แสมดำ,1
"13687",ศูนย์บริการสาธารณสุข42 ถนอม ทองสิมา,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102107","10180200","18","21",เขตบางขุนเทียน,"02","07",แสมดำ,2880
"13687",ศูนย์บริการสาธารณสุข42 ถนอม ทองสิมา,"13","11540",รพ.หลวงพ่อทวีศักดิ์ ชุตินฺธโร อุทิศ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102107","10230200","23","21",เขตบางขุนเทียน,"02","07",แสมดำ,3
"13687",ศูนย์บริการสาธารณสุข42 ถนอม ทองสิมา,"13","11667",รพ.ไอเอ็มเอช ธนบุรี โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102107","10240204","24","21",เขตบางขุนเทียน,"02","07",แสมดำ,19
"13687",ศูนย์บริการสาธารณสุข42 ถนอม ทองสิมา,"13","14641",รพ.ราชพิพัฒน์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102107","10400304","40","21",เขตบางขุนเทียน,"03","07",แสมดำ,1
"13688",ศูนย์บริการสาธารณสุข43  มีนบุรี,"13","11482",รพ.ภูมิพลอดุลยเดช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101001","10420300","42","10",เขตมีนบุรี,"03","01",มีนบุรี,1
"13688",ศูนย์บริการสาธารณสุข43  มีนบุรี,"13","11538",รพ.ลาดกระบังกรุงเทพมหานคร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101001","10110100","11","10",เขตมีนบุรี,"01","01",มีนบุรี,63
"13688",ศูนย์บริการสาธารณสุข43  มีนบุรี,"13","11595",นวมินทร์  โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101001","10100100","10","10",เขตมีนบุรี,"01","01",มีนบุรี,128
"13688",ศูนย์บริการสาธารณสุข43  มีนบุรี,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101001","10200400","20","10",เขตมีนบุรี,"04","01",มีนบุรี,3
"13688",ศูนย์บริการสาธารณสุข43  มีนบุรี,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101001","10070300","07","10",เขตมีนบุรี,"03","01",มีนบุรี,3
"13688",ศูนย์บริการสาธารณสุข43  มีนบุรี,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101001","10320100","32","10",เขตมีนบุรี,"01","01",มีนบุรี,34
"13689",ศูนย์บริการสาธารณสุข46 กันตารัติอุทิศ,"13","11482",รพ.ภูมิพลอดุลยเดช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101101","10420300","42","11",เขตลาดกระบัง,"03","01",ลาดกระบัง,1
"13689",ศูนย์บริการสาธารณสุข46 กันตารัติอุทิศ,"13","11703",รพ.ทั่วไปขนาดใหญ่แพทย์ปัญญา,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101101","10340100","34","11",เขตลาดกระบัง,"01","01",ลาดกระบัง,45
"13689",ศูนย์บริการสาธารณสุข46 กันตารัติอุทิศ,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101101","10200400","20","11",เขตลาดกระบัง,"04","01",ลาดกระบัง,4
"13689",ศูนย์บริการสาธารณสุข46 กันตารัติอุทิศ,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101101","10320100","32","11",เขตลาดกระบัง,"01","01",ลาดกระบัง,254
"13690",ศูนย์บริการสาธารณสุข47 คลองขวาง,"13","11478",รพ.สมเด็จพระปิ่นเกล้า,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102208","10150400","15","22",เขตภาษีเจริญ,"04","08",คลองขวาง,1
"13690",ศูนย์บริการสาธารณสุข47 คลองขวาง,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102208","10080200","08","22",เขตภาษีเจริญ,"02","08",คลองขวาง,12
"13690",ศูนย์บริการสาธารณสุข47 คลองขวาง,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102208","10310100","31","22",เขตภาษีเจริญ,"01","08",คลองขวาง,1
"13690",ศูนย์บริการสาธารณสุข47 คลองขวาง,"13","11667",รพ.ไอเอ็มเอช ธนบุรี โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102208","10240204","24","22",เขตภาษีเจริญ,"02","08",คลองขวาง,2
"13690",ศูนย์บริการสาธารณสุข47 คลองขวาง,"13","14641",รพ.ราชพิพัฒน์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102208","10400304","40","22",เขตภาษีเจริญ,"03","08",คลองขวาง,3
"13691",ศูนย์บริการสาธารณสุข48 นาควัชระ อุทิศ,"13","11595",นวมินทร์  โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102302","10100100","10","23",เขตหนองแขม,"01","02",หนองแขม,1
"13691",ศูนย์บริการสาธารณสุข48 นาควัชระ อุทิศ,"13","11629",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102302","10170200","17","23",เขตหนองแขม,"02","02",หนองแขม,3
"13691",ศูนย์บริการสาธารณสุข48 นาควัชระ อุทิศ,"13","13756",รพ.จุฬาลงกรณ์สภากาชาดไทย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102302","10070200","07","23",เขตหนองแขม,"02","02",หนองแขม,2
"13692",ศูนย์บริการสาธารณสุข49 วัดชัยพฤกษมาลา,"13","11535",รพ.วชิรโรงพยาบาล คณะแพทยศาสตร์วชิรพยาบาล มหาวิทยาลัยนวมินทราธิราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101902","10020200","02","19",เขตตลิ่งชัน,"02","02",ตลิ่งชัน,12
"13692",ศูนย์บริการสาธารณสุข49 วัดชัยพฤกษมาลา,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101902","10080200","08","19",เขตตลิ่งชัน,"02","02",ตลิ่งชัน,4
"13692",ศูนย์บริการสาธารณสุข49 วัดชัยพฤกษมาลา,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101902","10180200","18","19",เขตตลิ่งชัน,"02","02",ตลิ่งชัน,618
"13692",ศูนย์บริการสาธารณสุข49 วัดชัยพฤกษมาลา,"13","11540",รพ.หลวงพ่อทวีศักดิ์ ชุตินฺธโร อุทิศ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101902","10230200","23","19",เขตตลิ่งชัน,"02","02",ตลิ่งชัน,2
"13692",ศูนย์บริการสาธารณสุข49 วัดชัยพฤกษมาลา,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101902","10200400","20","19",เขตตลิ่งชัน,"04","02",ตลิ่งชัน,2100
"13692",ศูนย์บริการสาธารณสุข49 วัดชัยพฤกษมาลา,"13","14641",รพ.ราชพิพัฒน์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101902","10400304","40","19",เขตตลิ่งชัน,"03","02",ตลิ่งชัน,4
"13693",ศูนย์บริการสาธารณสุข50 บึงกุ่ม,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10180200","18","27",เขตบึงกุ่ม,"02","01",คลองกุ่ม,3
"13693",ศูนย์บริการสาธารณสุข50 บึงกุ่ม,"13","11540",รพ.หลวงพ่อทวีศักดิ์ ชุตินฺธโร อุทิศ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10230200","23","27",เขตบึงกุ่ม,"02","01",คลองกุ่ม,1
"13693",ศูนย์บริการสาธารณสุข50 บึงกุ่ม,"13","11629",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10170200","17","27",เขตบึงกุ่ม,"02","01",คลองกุ่ม,2
"13693",ศูนย์บริการสาธารณสุข50 บึงกุ่ม,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10320100","32","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,140
"13694",ศูนย์บริการสาธารณสุข51 จตุจักร,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103004","10370100","37","30",เขตจตุจักร,"01","04",จอมพล,2
"13694",ศูนย์บริการสาธารณสุข51 จตุจักร,"13","11629",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103004","10170200","17","30",เขตจตุจักร,"02","04",จอมพล,2
"13694",ศูนย์บริการสาธารณสุข51 จตุจักร,"13","11722",รพ.มงกุฎวัฒนะ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103004","10410100","41","30",เขตจตุจักร,"01","04",จอมพล,20
"13694",ศูนย์บริการสาธารณสุข51 จตุจักร,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103004","10070300","07","30",เขตจตุจักร,"03","04",จอมพล,1
"13694",ศูนย์บริการสาธารณสุข51 จตุจักร,"13","77486",รพ.มิราเคิลออฟไลฟ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103004","10300500","30","30",เขตจตุจักร,"05","04",จอมพล,1
"13695",ศูนย์บริการสาธารณสุข52 สามเสนนอก,"13","11583",รพ.กล้วยน้ำไท,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102601","10330300","33","26",เขตดินแดง,"03","01",ดินแดง,4
"13695",ศูนย์บริการสาธารณสุข52 สามเสนนอก,"13","13756",รพ.จุฬาลงกรณ์สภากาชาดไทย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102601","10070200","07","26",เขตดินแดง,"02","01",ดินแดง,15
"13695",ศูนย์บริการสาธารณสุข52 สามเสนนอก,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102601","10200400","20","26",เขตดินแดง,"04","01",ดินแดง,1
"13695",ศูนย์บริการสาธารณสุข52 สามเสนนอก,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102601","10320100","32","26",เขตดินแดง,"01","01",ดินแดง,410
"13696",ศูนย์บริการสาธารณสุข53 ทุ่งสองห้อง,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104101","10370100","37","41",เขตหลักสี่,"01","01",ทุ่งสองห้อง,228
"13696",ศูนย์บริการสาธารณสุข53 ทุ่งสองห้อง,"13","11482",รพ.ภูมิพลอดุลยเดช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104101","10420300","42","41",เขตหลักสี่,"03","01",ทุ่งสองห้อง,1
"13696",ศูนย์บริการสาธารณสุข53 ทุ่งสองห้อง,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104101","10180200","18","41",เขตหลักสี่,"02","01",ทุ่งสองห้อง,1
"13697",ศูนย์บริการสาธารณสุข54 ทัศน์เอี่ยม,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104901","10180200","18","49",เขตทุ่งครุ,"02","01",บางมด,136
"13698",ศูนย์บริการสาธารณสุข55 เดชะสัมพันธ์,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101203","10080200","08","12",เขตยานนาวา,"02","03",ช่องนนทรี,2
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10370100","37","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,9
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","11477",รพ.ทหารผ่านศึก,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10140100","14","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,1
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","11482",รพ.ภูมิพลอดุลยเดช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10420300","42","27",เขตบึงกุ่ม,"03","01",คลองกุ่ม,4
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10080200","08","27",เขตบึงกุ่ม,"02","01",คลองกุ่ม,5
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","11538",รพ.ลาดกระบังกรุงเทพมหานคร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10110100","11","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,4
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","11703",รพ.ทั่วไปขนาดใหญ่แพทย์ปัญญา,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10340100","34","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,7
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","11708",รพ.บางมดโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10350300","35","27",เขตบึงกุ่ม,"03","01",คลองกุ่ม,2
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","11722",รพ.มงกุฎวัฒนะ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10410100","41","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,14
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","13669",ศูนย์บริการสาธารณสุข24  บางเขน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10300100","30","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,26
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10320100","32","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,965
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","21748",ศูนย์บริการสาธารณสุข66 ตำหนักพระแม่กวนอิม,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10380110","38","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,1
"13699",ศูนย์บริการสาธารณสุข56 ทับเจริญ,"13","41797",ศูนย์บริการสาธารณสุข69 คันนายาว,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102701","10430100","43","27",เขตบึงกุ่ม,"01","01",คลองกุ่ม,8
"13700",ศูนย์บริการสาธารณสุข57 บุญเรือง ล้ำเลิศ,"13","11470",รพ.นพรัตนราชธานี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103202","10430100","43","32",เขตประเวศ,"01","02",หนองบอน,21
"13700",ศูนย์บริการสาธารณสุข57 บุญเรือง ล้ำเลิศ,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103202","10320100","32","32",เขตประเวศ,"01","02",หนองบอน,652
"13701",ศูนย์บริการสาธารณสุข58 ล้อม-พิมเสนฟักอุดม,"13","11469",รพ.เลิดสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102402","10040200","04","24",เขตราษฎร์บูรณะ,"02","02",บางปะกอก,2
"13701",ศูนย์บริการสาธารณสุข58 ล้อม-พิมเสนฟักอุดม,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102402","10080200","08","24",เขตราษฎร์บูรณะ,"02","02",บางปะกอก,3
"13701",ศูนย์บริการสาธารณสุข58 ล้อม-พิมเสนฟักอุดม,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102402","10180200","18","24",เขตราษฎร์บูรณะ,"02","02",บางปะกอก,154
"13701",ศูนย์บริการสาธารณสุข58 ล้อม-พิมเสนฟักอุดม,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102402","10310100","31","24",เขตราษฎร์บูรณะ,"01","02",บางปะกอก,241
"13701",ศูนย์บริการสาธารณสุข58 ล้อม-พิมเสนฟักอุดม,"13","13702",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102402","10490200","49","24",เขตราษฎร์บูรณะ,"02","02",บางปะกอก,3
"13702",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,"13","11481",รพ.พระมงกุฎเกล้า,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104902","10370100","37","49",เขตทุ่งครุ,"01","02",ทุ่งครุ,1
"13702",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104902","10080200","08","49",เขตทุ่งครุ,"02","02",ทุ่งครุ,24
"13702",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,"13","11595",นวมินทร์  โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104902","10100100","10","49",เขตทุ่งครุ,"01","02",ทุ่งครุ,4
"13702",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,"13","11708",รพ.บางมดโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104902","10350300","35","49",เขตทุ่งครุ,"03","02",ทุ่งครุ,4
"13702",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,"13","13756",รพ.จุฬาลงกรณ์สภากาชาดไทย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104902","10070200","07","49",เขตทุ่งครุ,"02","02",ทุ่งครุ,6
"13703",ศูนย์บริการสาธารณสุข60 รสสุคนธ์ มโนชญากร,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103602","10180200","18","36",เขตดอนเมือง,"02","02",สีกัน,1
"13703",ศูนย์บริการสาธารณสุข60 รสสุคนธ์ มโนชญากร,"13","12243",สถาบันพัฒนาสุขภาวะเขตเมือง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103602","10050200","05","36",เขตดอนเมือง,"02","02",สีกัน,1
"13703",ศูนย์บริการสาธารณสุข60 รสสุคนธ์ มโนชญากร,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103602","10200400","20","36",เขตดอนเมือง,"04","02",สีกัน,3
"13704",ศูนย์บริการสาธารณสุข61 สังวาลย์ ทัสนารมย์,"13","11470",รพ.นพรัตนราชธานี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104203","10430100","43","42",เขตสายไหม,"01","03",คลองถนน,3
"13704",ศูนย์บริการสาธารณสุข61 สังวาลย์ ทัสนารมย์,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104203","10370100","37","42",เขตสายไหม,"01","03",คลองถนน,1
"13704",ศูนย์บริการสาธารณสุข61 สังวาลย์ ทัสนารมย์,"13","11482",รพ.ภูมิพลอดุลยเดช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104203","10420300","42","42",เขตสายไหม,"03","03",คลองถนน,2112
"13704",ศูนย์บริการสาธารณสุข61 สังวาลย์ ทัสนารมย์,"13","11535",รพ.วชิรโรงพยาบาล คณะแพทยศาสตร์วชิรพยาบาล มหาวิทยาลัยนวมินทราธิราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104203","10020200","02","42",เขตสายไหม,"02","03",คลองถนน,1
"13704",ศูนย์บริการสาธารณสุข61 สังวาลย์ ทัสนารมย์,"13","11595",นวมินทร์  โรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104203","10100100","10","42",เขตสายไหม,"01","03",คลองถนน,3
"13704",ศูนย์บริการสาธารณสุข61 สังวาลย์ ทัสนารมย์,"13","11629",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104203","10170200","17","42",เขตสายไหม,"02","03",คลองถนน,11
"13704",ศูนย์บริการสาธารณสุข61 สังวาลย์ ทัสนารมย์,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","104203","10070300","07","42",เขตสายไหม,"03","03",คลองถนน,2
"13705",ศูนย์บริการสาธารณสุข62 ตวงรัชฎ์ ศศะนาวิน,"13","11478",รพ.สมเด็จพระปิ่นเกล้า,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102201","10150400","15","22",เขตภาษีเจริญ,"04","01",บางหว้า,3
"13705",ศูนย์บริการสาธารณสุข62 ตวงรัชฎ์ ศศะนาวิน,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102201","10080200","08","22",เขตภาษีเจริญ,"02","01",บางหว้า,5
"13705",ศูนย์บริการสาธารณสุข62 ตวงรัชฎ์ ศศะนาวิน,"13","11540",รพ.หลวงพ่อทวีศักดิ์ ชุตินฺธโร อุทิศ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102201","10230200","23","22",เขตภาษีเจริญ,"02","01",บางหว้า,3
"13705",ศูนย์บริการสาธารณสุข62 ตวงรัชฎ์ ศศะนาวิน,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102201","10310100","31","22",เขตภาษีเจริญ,"01","01",บางหว้า,1
"13705",ศูนย์บริการสาธารณสุข62 ตวงรัชฎ์ ศศะนาวิน,"13","11581",รพ.ผู้สูงอายุขนาดกลางกล้วยน้ำไท 2,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102201","10470100","47","22",เขตภาษีเจริญ,"01","01",บางหว้า,1
"13705",ศูนย์บริการสาธารณสุข62 ตวงรัชฎ์ ศศะนาวิน,"13","11708",รพ.บางมดโรงพยาบาลทั่วไปขนาดใหญ่,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102201","10350300","35","22",เขตภาษีเจริญ,"03","01",บางหว้า,7
"14818",ศูนย์บริการสาธารณสุข63 สมาคมแต้จิ๋วแห่งประเทศไทย,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102801","10080200","08","28",เขตสาทร,"02","01",ทุ่งวัดดอน,7
"14818",ศูนย์บริการสาธารณสุข63 สมาคมแต้จิ๋วแห่งประเทศไทย,"13","11703",รพ.ทั่วไปขนาดใหญ่แพทย์ปัญญา,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102801","10340100","34","28",เขตสาทร,"01","01",ทุ่งวัดดอน,1
"14818",ศูนย์บริการสาธารณสุข63 สมาคมแต้จิ๋วแห่งประเทศไทย,"13","13756",รพ.จุฬาลงกรณ์สภากาชาดไทย,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102801","10070200","07","28",เขตสาทร,"02","01",ทุ่งวัดดอน,1
"14818",ศูนย์บริการสาธารณสุข63 สมาคมแต้จิ๋วแห่งประเทศไทย,"13","13781",รพ.รามาธิบดี  มหาวิทยาลัยมหิดล,กรุงเทพฯ,กรุงเทพฯ,"1000","13","102801","10370200","37","28",เขตสาทร,"02","01",ทุ่งวัดดอน,2
