"hcode","hname","hlevel","hclass","drug_store","clinic","clinic_lab","private_hospital","datein","datein_fyear","dateout","htype","htype_name","subtype","sub_type_name","sub_type_name_uhosnet","innovation_unit","uhosnet","status_uc","catm6","province_id","prov","ampr","tumbon","nhso_zone","nhso_zonename","latitude","longitude","ingest_tm"
D1984,ชัยมงคลเภสัช,"36",R0211,"1",,,,2022-03-08 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1984,,"4","103604","1000",กรุงเทพฯ,เขตดอนเมือง,ดอนเมือง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1897,บู๊ทส์-แอร์พอร์ต ดอนเมือง 3 (ภายในประเทศ),"36",R0211,"1",,,,2022-03-04 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1897,,"4","103605","1000",กรุงเทพฯ,เขตดอนเมือง,สนามบิน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1855,บู๊ทส์ - แอร์พอร์ต ดอนเมือง 2 (ภายในประเทศ),"36",R0211,"1",,,,2022-03-03 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1855,,"4","103605","1000",กรุงเทพฯ,เขตดอนเมือง,สนามบิน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2617,บู๊ทส์ - แอร์พอร์ต ดอนเมือง,"36",R0211,"1",,,,2022-08-16 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2617,,"4","103605","1000",กรุงเทพฯ,เขตดอนเมือง,สนามบิน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0019,ร้านเอ็กซ์ต้า พลัส สาขาท่าอากาศสยานดอนเมือง จุด 2,"36",Z,"1",,,,2019-04-25 00:00:00.000,"2019",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0019,,"2","103605","1000",กรุงเทพฯ,เขตดอนเมือง,สนามบิน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1544,ร้านยากรุงเทพ สาขานวมินทร์ 74,"36",R0211,"1",,,,2021-09-02 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1544,,"4","104302","1000",กรุงเทพฯ,เขตคันนายาว,รามอินทรา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1442,ร้านยากรุงเทพ สาขา รามอินทรา 67,"36",R0211,"1",,,,2021-08-26 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1442,,"4","104302","1000",กรุงเทพฯ,เขตคันนายาว,รามอินทรา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0820,ร้าน ยาดีเภสัช,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0820,,"4","104302","1000",กรุงเทพฯ,เขตคันนายาว,รามอินทรา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0843,ร้านขายยาเพรียว(Pure)สาขาคู้บอน,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0843,,"4","104302","1000",กรุงเทพฯ,เขตคันนายาว,รามอินทรา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2627,สะพานสองเภสัช,"36",R0211,"1",,,,2022-08-26 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2627,,"4","104502","1000",กรุงเทพฯ,เขตวังทองหลาง,สะพานสอง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1500,ร้านยากรุงเทพ สาขาลาดพร้าว 87 แยก7,"36",R0211,"1",,,,2021-09-02 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1500,,"4","104503","1000",กรุงเทพฯ,เขตวังทองหลาง,คลองเจ้าคุณสิงห์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3098,ร้านยากรุงเทพ สาขาลาดพร้าว 87,"36",R0211,"1",,,,2023-01-11 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3098,,"4","104503","1000",กรุงเทพฯ,เขตวังทองหลาง,คลองเจ้าคุณสิงห์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1536,ร้านยากรุงเทพ สาขา เทพลีลา 1,"36",R0211,"1",,,,2021-09-02 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1536,,"4","104504","1000",กรุงเทพฯ,เขตวังทองหลาง,พลับพลา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2618,เจ็น ฟาร์มา (GENPHARMA),"36",R0211,"1",,,,2022-08-17 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2618,,"4","104504","1000",กรุงเทพฯ,เขตวังทองหลาง,พลับพลา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1404,บู๊ทส์ - เดอะ ซีน ทาวน์อินทาวน์,"36",R0211,"1",,,,2021-08-19 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1404,,"4","104504","1000",กรุงเทพฯ,เขตวังทองหลาง,พลับพลา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2954,ร้านยาเอ็กซ์ต้า พลัส สาขารามคำแหง 53 (กลางซอย),"36",R0211,"1",,,,2022-12-23 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2954,,"4","104504","1000",กรุงเทพฯ,เขตวังทองหลาง,พลับพลา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3048,เอ็กซ์ต้า พลัส สาขารามคำแหง 21 แยก 15,"36",R0211,"1",,,,2023-01-03 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3048,,"4","104504","1000",กรุงเทพฯ,เขตวังทองหลาง,พลับพลา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0043,ร้าน กนก ฟาร์มา เชน (ศรีวรา),"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0043,,"4","104504","1000",กรุงเทพฯ,เขตวังทองหลาง,พลับพลา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2900,ร้านยาเอ็กซ์ต้า พลัส สาขาลาดพร้าว 122 แยก 18,"36",R0211,"1",,,,2022-12-16 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2900,,"4","104504","1000",กรุงเทพฯ,เขตวังทองหลาง,พลับพลา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2143,วัตสันฟาร์มาซี สาขาเซ็นทรัล พระราม3,"36",R0211,"1",,,,2022-03-10 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2143,,"4","101203","1000",กรุงเทพฯ,เขตยานนาวา,ช่องนนทรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1811,บู๊ทส์-เซ็นทรัล พระราม 3,"36",R0211,"1",,,,2022-03-02 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1811,,"4","101203","1000",กรุงเทพฯ,เขตยานนาวา,ช่องนนทรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3268,รุ่งเจริญฟาร์มาซี,"36",R0211,"1",,,,2023-03-11 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3268,,"4","101203","1000",กรุงเทพฯ,เขตยานนาวา,ช่องนนทรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0865,ร้านขายยาโลตัส สาขาพระราม 3,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0865,,"4","101203","1000",กรุงเทพฯ,เขตยานนาวา,ช่องนนทรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3080,ร้านพีแอนด์เอฟ ซุปเปอร์ดรัก พระราม 3,"36",R0211,"1",,,,2023-01-10 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3080,,"4","101203","1000",กรุงเทพฯ,เขตยานนาวา,ช่องนนทรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3088,พีแอนด์เอฟ เซ็นทรัลพระราม 3,"36",R0211,"1",,,,2023-01-10 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3088,,"4","101203","1000",กรุงเทพฯ,เขตยานนาวา,ช่องนนทรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2894,เอ็กซ์ต้า พลัส สาขาซอยอมร,"36",R0211,"1",,,,2022-12-16 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2894,,"4","101203","1000",กรุงเทพฯ,เขตยานนาวา,ช่องนนทรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0611,แล็บ ฟาร์มาซี LAB PHARMACY,"36",R0212,"1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0611,,"4","101203","1000",กรุงเทพฯ,เขตยานนาวา,ช่องนนทรี,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1506,ร้านยากรุงเทพ สาขา เอื้ออาทรบึงกุ่ม (เสรีไทย 43),"36",R0211,"1",,,,2021-09-02 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1506,,"4","102701","1000",กรุงเทพฯ,เขตบึงกุ่ม,คลองกุ่ม,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1716,ร้านกิตติเภสัช,"36",R0211,"1",,,,2022-03-01 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1716,,"4","102701","1000",กรุงเทพฯ,เขตบึงกุ่ม,คลองกุ่ม,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2069,ร้านยาสุขใจ,"36",R0211,"1",,,,2022-03-09 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2069,,"4","102701","1000",กรุงเทพฯ,เขตบึงกุ่ม,คลองกุ่ม,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0834,ร้านยา นิยมเภสัช,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0834,,"4","102701","1000",กรุงเทพฯ,เขตบึงกุ่ม,คลองกุ่ม,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2161,บริษัท พี แอนด์ เอฟ อินทิเกรท จำกัด (สาขา 26),"36",R0211,"1",,,,2022-03-11 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2161,,"4","104701","1000",กรุงเทพฯ,เขตบางนา,บางนา,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1384,บู๊ทส์-ริเวอร์ ซิตี้,"36",R0211,"1",,,,2022-03-03 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1384,,"4","101303","1000",กรุงเทพฯ,เขตสัมพันธวงศ์,ตลาดน้อย,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1017,ร้าน เภสัชกร,"36",R0211,"1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1017,,"4","101303","1000",กรุงเทพฯ,เขตสัมพันธวงศ์,ตลาดน้อย,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2117,วัตสันฟาร์มาซี สาขาเซ็นทรัลพระราม 2,"36",R0211,"1",,,,2022-03-10 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2117,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0417,ร้านขายยา เซฟดรัก เซ็นเตอร์,"36",R0212,"1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0417,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0420,ร้าน ศิรินทร์ ฟาร์มาซี,"36",R0212,"1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0420,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0829,ร้านขายยาเพรียว (Pure) สาขาเพชรเกษม 2,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0829,,"4","102303","1000",กรุงเทพฯ,เขตหนองแขม,หนองค้างพลู,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0850,ร้านขายยาเพรียว (Pure) สาขาบางปะกอก,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0850,,"4","102402","1000",กรุงเทพฯ,เขตราษฎร์บูรณะ,บางปะกอก,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0593,ร้าน สองเภสัชสายไหม,"36",R0211,"1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0593,,"4","104201","1000",กรุงเทพฯ,เขตสายไหม,สายไหม,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1521,ร้านยากรุงเทพ สาขาพหลโยธิน 62,"36",R0211,"1",,,,2021-09-02 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1521,,"4","104201","1000",กรุงเทพฯ,เขตสายไหม,สายไหม,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0059,แฟมิลี่ ดรักส์ แอนด์ เฮลท์,"36",Z,"1",,,,2021-08-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0059,,"2","104202","1000",กรุงเทพฯ,เขตสายไหม,ออเงิน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2744,ฮาโมนี ฟาร์มา,"36",R0211,"1",,,,2022-11-25 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2744,,"4","104202","1000",กรุงเทพฯ,เขตสายไหม,ออเงิน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1431,ร้านยากรุงเทพ สาขาเพิ่มสิน,"36",R0211,"1",,,,2021-08-26 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1431,,"4","104203","1000",กรุงเทพฯ,เขตสายไหม,คลองถนน,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2302,คลังยาปากคลองตลาด,"36",R0211,"1",,,,2022-03-29 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2302,,"4","100102","1000",กรุงเทพฯ,เขตพระนคร,วังบูรพาภิรมย์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2337,วัตสันฟาร์มาซี สาขาดิโอลด์สยามพลาซ่า,"36",R0211,"1",,,,2022-03-30 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2337,,"4","100102","1000",กรุงเทพฯ,เขตพระนคร,วังบูรพาภิรมย์,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2195,วัตสันฟาร์มาซี สาขาโรบินสัน ลาดกระบัง,"36",R0211,"1",,,,2022-03-11 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2195,,"4","101101","1000",กรุงเทพฯ,เขตลาดกระบัง,ลาดกระบัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1281,บู๊ทส์ - เดอะ พาซิโอ ลาดกระบัง,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1281,,"4","101101","1000",กรุงเทพฯ,เขตลาดกระบัง,ลาดกระบัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2973,เอ็กซ์ต้า พลัส สาขาร่มเกล้า 27,"36",R0211,"1",,,,2022-12-23 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2973,,"4","101101","1000",กรุงเทพฯ,เขตลาดกระบัง,ลาดกระบัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3192,เอ็กซ์ต้า พลัส สาขาลาดกระบัง 13/7,"36",R0211,"1",,,,2023-01-31 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3192,,"4","101101","1000",กรุงเทพฯ,เขตลาดกระบัง,ลาดกระบัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1175,เอ็กซ์ต้า พลัส สาขาตลาดบัญญัติทรัพย์ จุด 2,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1175,,"4","101101","1000",กรุงเทพฯ,เขตลาดกระบัง,ลาดกระบัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1747,คลังยาซุปเปอร์ดี,"36",R0211,"1",,,,2022-03-01 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1747,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1992,คลังยาเทียนทะเล,"36",R0211,"1",,,,2022-03-08 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1992,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1385,ร้าน บู๊ทส์ - เซ็นทรัล พระราม2,"36",R0211,"1",,,,2021-08-19 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1385,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2666,ร้านยาฟาร์มาเฮ้าส์,"36",R0211,"1",,,,2022-09-22 00:00:00.000,"2022",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2666,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2881,เอ็กซ์ต้า พลัส สาขาพฤกษาวิลล์80(ท่าข้าม-พระราม2),"36",R0211,"1",,,,2022-12-14 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2881,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3158,ท็อปส์แคร์ เซ็นทรัล ฟู้ด ฮอลล์ พระราม 2,"36",R0211,"1",,,,2023-01-21 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3158,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0828,ร้าน เพรียว PURE (สาขาธนบุรี-ปากท่อ),"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0828,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0023,ศิรภัทรเภสัช,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0023,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0866,ร้านขายยาโลตัส สาขาพระราม2,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0866,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0024,เอ็กซ์ต้า พลัส สาขาชุมชนศักดิ์มงคลชัย,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0024,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3085,พีแอนด์เอฟ ซุปเปอร์ดรักเซ็นทรัลพระราม 2,"36",R0211,"1",,,,2023-01-10 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3085,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3096,ร้านยากรุงเทพ สาขาท่าข้าม16,"36",R0211,"1",,,,2023-01-11 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3096,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0061,อ.เภสัช,"36",R0212,"1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0061,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1163,เอ็กซ์ต้า พลัส สาขาสมาร์ท คอนโด พระราม 2,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1163,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3123,เอ็กซ์ต้า พลัส สาขาพระราม 2 ซอย 54,"36",R0211,"1",,,,2023-01-12 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3123,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3124,ร้านยาพีแอนด์เอฟ เซ็นทรัลพระราม 2 สาขา 2,"36",R0211,"1",,,,2023-01-12 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3124,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1178,ร้านยาเภสัชชุมชนเคหะธนบุรี3,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1178,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0363,ร้าน บ้านยา 28,"36",R0212,"1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0363,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0372,ร้าน แผนกยา (Pharmacy),"36",R0212,"1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0372,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D0373,ฟาสซิโน สาขา ปตท.พระราม 2 (กม.7),"36",R0212,"1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D0373,,"4","102107","1000",กรุงเทพฯ,เขตบางขุนเทียน,แสมดำ,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D2932,ร้านยาเอ็กซ์ต้า พลัส สาขาราชพฤกษ์ ซอย 6 บ้านกลางเมือง,"36",R0211,"1",,,,2022-12-17 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D2932,,"4","102206","1000",กรุงเทพฯ,เขตภาษีเจริญ,บางจาก,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D3349,ไซน์ ฟาร์มานิค,"36",R0211,"1",,,,2023-04-08 00:00:00.000,"2023",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D3349,,"4","102206","1000",กรุงเทพฯ,เขตภาษีเจริญ,บางจาก,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1282,บู๊ทส์ - เพลินจิต เซ็นเตอร์,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1282,,"4","103301","1000",กรุงเทพฯ,เขตคลองเตย,คลองเตย,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
D1291,บู๊ทส์ - ไทมส์ สแควร์,"36","R0211,R0212","1",,,,2021-07-01 00:00:00.000,"2021",,"0013",เอกชน,"001306",ร้านขายยาแผนปัจจุบัน,เอกชน,D1291,,"4","103301","1000",กรุงเทพฯ,เขตคลองเตย,คลองเตย,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
